complaint_id,text,category,priority,sentiment,resolution_time,cleaned_text
27788,Poor packaging quality,Packaging,Medium,-0.4934471583428972,17,poor packaging quality
27789,Inquiry about pricing,Trade,Medium,0.5311059696605214,16,inquiry pricing
27790,Defective item received,Product,Low,-0.6859115024173008,18,defective item received
27791,Box was broken,Packaging,Medium,0.5166255929172126,61,box broken
27792,Poor packaging quality,Packaging,High,0.8961949389537112,57,poor packaging quality
27793,Inquiry about pricing,Trade,Medium,-0.4847240976554705,35,inquiry pricing
27794,Poor packaging quality,Packaging,Medium,0.539039838150976,2,poor packaging quality
27795,Need bulk order details,Trade,High,0.5905368564466857,66,need bulk order detail
27796,Inquiry about pricing,Trade,Medium,0.8555687036199673,19,inquiry pricing
27797,Poor packaging quality,Packaging,Medium,-0.7597407806027991,29,poor packaging quality
27798,Trade-related query,Trade,Medium,-0.1647851781215203,56,traderelated query
27799,Box was broken,Packaging,Medium,0.2644609086086187,51,box broken
27800,Inquiry about pricing,Trade,High,-0.0372432178461208,63,inquiry pricing
27801,Poor packaging quality,Packaging,High,0.0863077900643298,44,poor packaging quality
27802,Need bulk order details,Trade,Low,-0.4785216494626985,43,need bulk order detail
27803,Poor packaging quality,Packaging,Medium,-0.5357039753804194,68,poor packaging quality
27804,Damaged packaging,Packaging,Medium,0.3213668644395782,33,damaged packaging
27805,Damaged packaging,Packaging,High,0.1207370162710192,34,damaged packaging
27806,Need bulk order details,Trade,High,-0.6054914347989726,2,need bulk order detail
27807,Defective item received,Product,Low,-0.2678045813255572,21,defective item received
27808,Box was broken,Packaging,Low,0.1468045591134366,56,box broken
27809,Box was broken,Packaging,Medium,0.5472256535291475,32,box broken
27810,Poor packaging quality,Packaging,Medium,0.6412183884085274,29,poor packaging quality
27811,Defective item received,Product,High,0.9982977778507228,70,defective item received
27812,Product malfunctioning,Product,High,0.5798679616055791,14,product malfunctioning
27813,Defective item received,Product,High,-0.0610461886888036,38,defective item received
27814,Product stopped working,Product,Medium,-0.3230672593448227,28,product stopped working
27815,Damaged packaging,Packaging,High,-0.9068908000033292,69,damaged packaging
27816,Product stopped working,Product,Low,-0.1039999204213801,60,product stopped working
27817,Product malfunctioning,Product,Low,0.9918411071567532,36,product malfunctioning
27818,Need bulk order details,Trade,Low,-0.720276841554514,52,need bulk order detail
27819,Trade-related query,Trade,Medium,-0.2879606527397673,14,traderelated query
27820,Defective item received,Product,Medium,0.7978532775281113,44,defective item received
27821,Inquiry about pricing,Trade,Medium,-0.1557173866279959,39,inquiry pricing
27822,Box was broken,Packaging,High,0.051104976625071,6,box broken
27823,Trade-related query,Trade,Low,0.1097301960486365,52,traderelated query
27824,Box was broken,Packaging,High,0.3065688494094087,41,box broken
27825,Inquiry about pricing,Trade,Medium,-0.0073473445191505,43,inquiry pricing
27826,Product malfunctioning,Product,Medium,-0.5699905477524272,35,product malfunctioning
27827,Box was broken,Packaging,Medium,-0.0543422618650346,4,box broken
27828,Inquiry about pricing,Trade,High,-0.2217398101424266,55,inquiry pricing
27829,Damaged packaging,Packaging,Low,-0.3864202507201257,30,damaged packaging
27830,Need bulk order details,Trade,Medium,0.7944414859364775,61,need bulk order detail
27831,Inquiry about pricing,Trade,Low,-0.3739234461839635,58,inquiry pricing
27832,Inquiry about pricing,Trade,Medium,0.6157848901460898,22,inquiry pricing
27833,Damaged packaging,Packaging,High,0.5167935563417843,23,damaged packaging
27834,Trade-related query,Trade,Low,-0.2142346429684265,45,traderelated query
27835,Product malfunctioning,Product,Medium,0.8011034957186216,68,product malfunctioning
27836,Poor packaging quality,Packaging,High,-0.1677196024833942,2,poor packaging quality
27837,Damaged packaging,Packaging,Low,-0.6301227730613572,23,damaged packaging
27838,Poor packaging quality,Packaging,High,0.9916569935781074,31,poor packaging quality
27839,Damaged packaging,Packaging,Medium,0.0740958182667439,58,damaged packaging
27840,Need bulk order details,Trade,Medium,0.9728566602814116,47,need bulk order detail
27841,Need bulk order details,Trade,Medium,0.2323154381975065,4,need bulk order detail
27842,Defective item received,Product,High,0.7926255102966429,5,defective item received
27843,Damaged packaging,Packaging,High,-0.4568885081564537,54,damaged packaging
27844,Box was broken,Packaging,Medium,-0.5818881900996358,19,box broken
27845,Damaged packaging,Packaging,High,0.5893611553529652,72,damaged packaging
27846,Defective item received,Product,Low,-0.2472172574572799,41,defective item received
27847,Trade-related query,Trade,Low,0.71887293290707,52,traderelated query
27848,Box was broken,Packaging,Low,0.974500752430378,1,box broken
27849,Inquiry about pricing,Trade,Medium,0.6676532057562552,1,inquiry pricing
27850,Product stopped working,Product,Medium,0.7180904074913064,52,product stopped working
27851,Need bulk order details,Trade,High,0.624698672118511,43,need bulk order detail
27852,Trade-related query,Trade,High,0.6985420045944919,52,traderelated query
27853,Damaged packaging,Packaging,Medium,0.5114616583389435,32,damaged packaging
27854,Trade-related query,Trade,Medium,-0.689969009474726,70,traderelated query
27855,Poor packaging quality,Packaging,Medium,-0.0915567007381401,72,poor packaging quality
27856,Box was broken,Packaging,Medium,0.5374032486867586,7,box broken
27857,Product malfunctioning,Product,Low,-0.9640668635776066,43,product malfunctioning
27858,Product malfunctioning,Product,Medium,-0.5289529321293152,68,product malfunctioning
27859,Damaged packaging,Packaging,Low,0.8908836084131948,47,damaged packaging
27860,Poor packaging quality,Packaging,Medium,0.8832911215743398,21,poor packaging quality
27861,Trade-related query,Trade,Medium,-0.7186776704567848,20,traderelated query
27862,Product stopped working,Product,Medium,0.4466425231068212,47,product stopped working
27863,Damaged packaging,Packaging,Medium,-0.608729562578672,14,damaged packaging
27864,Need bulk order details,Trade,Medium,-0.8241363075477826,14,need bulk order detail
27865,Product malfunctioning,Product,High,0.8144079028745685,56,product malfunctioning
27866,Damaged packaging,Packaging,Medium,-0.8625844163226819,30,damaged packaging
27867,Need bulk order details,Trade,Low,-0.7886182741676531,25,need bulk order detail
27868,Box was broken,Packaging,Low,-0.1309774125274001,9,box broken
27869,Inquiry about pricing,Trade,Low,-0.053326592588091,37,inquiry pricing
27870,Product stopped working,Product,High,0.8928106381196443,31,product stopped working
27871,Trade-related query,Trade,Medium,-0.9275456527097936,52,traderelated query
27872,Damaged packaging,Packaging,Low,-0.1287281668201261,6,damaged packaging
27873,Poor packaging quality,Packaging,High,-0.319148658475338,48,poor packaging quality
27874,Poor packaging quality,Packaging,Medium,-0.158837136375278,10,poor packaging quality
27875,Box was broken,Packaging,Low,0.8974806173257257,17,box broken
27876,Product malfunctioning,Product,Low,-0.0393421338618504,61,product malfunctioning
27877,Product malfunctioning,Product,Low,-0.7808334188676818,61,product malfunctioning
27878,Defective item received,Product,High,0.7803191888761245,67,defective item received
27879,Trade-related query,Trade,High,-0.9851807985039523,39,traderelated query
27880,Damaged packaging,Packaging,Medium,-0.1735610344732019,65,damaged packaging
27881,Product stopped working,Product,Low,-0.5163196282063385,31,product stopped working
27882,Defective item received,Product,Medium,-0.1709550612106232,28,defective item received
27883,Inquiry about pricing,Trade,Low,0.4117183074037434,57,inquiry pricing
27884,Box was broken,Packaging,Low,-0.1799871652917934,64,box broken
27885,Damaged packaging,Packaging,High,0.1660566476178557,31,damaged packaging
27886,Product malfunctioning,Product,Low,0.4203273209311895,69,product malfunctioning
27887,Trade-related query,Trade,Medium,0.2502233054631566,63,traderelated query
27888,Poor packaging quality,Packaging,Low,-0.5006627141532329,39,poor packaging quality
27889,Box was broken,Packaging,High,0.1003164669954193,9,box broken
27890,Product stopped working,Product,Low,0.3891095359867678,8,product stopped working
27891,Poor packaging quality,Packaging,Low,0.943761766880618,4,poor packaging quality
27892,Product malfunctioning,Product,Medium,-0.5716215532435556,23,product malfunctioning
27893,Inquiry about pricing,Trade,High,-0.3615814429806749,22,inquiry pricing
27894,Box was broken,Packaging,Low,0.6950375983168855,25,box broken
27895,Inquiry about pricing,Trade,High,-0.1167760810874825,16,inquiry pricing
27896,Inquiry about pricing,Trade,High,0.7152690701934161,3,inquiry pricing
27897,Product stopped working,Product,Medium,-0.6608125263452935,45,product stopped working
27898,Poor packaging quality,Packaging,Medium,0.6539967139586798,12,poor packaging quality
27899,Trade-related query,Trade,Low,0.2365146340407924,40,traderelated query
27900,Product malfunctioning,Product,Low,0.9094834306452202,5,product malfunctioning
27901,Need bulk order details,Trade,Low,-0.5419663276403912,63,need bulk order detail
27902,Product malfunctioning,Product,High,-0.6735578485608742,9,product malfunctioning
27903,Box was broken,Packaging,Medium,-0.8690339980400215,46,box broken
27904,Box was broken,Packaging,Medium,-0.2808041067057525,7,box broken
27905,Product malfunctioning,Product,Medium,-0.741267422087672,70,product malfunctioning
27906,Trade-related query,Trade,High,-0.2817614367212822,30,traderelated query
27907,Poor packaging quality,Packaging,Low,-0.3405839605088829,67,poor packaging quality
27908,Damaged packaging,Packaging,Low,0.7011026956630515,59,damaged packaging
27909,Box was broken,Packaging,Medium,-0.3907925562042851,33,box broken
27910,Damaged packaging,Packaging,High,-0.5657921687509502,47,damaged packaging
27911,Damaged packaging,Packaging,Low,-0.5210225682563228,38,damaged packaging
27912,Product malfunctioning,Product,Medium,-0.20830627267302,68,product malfunctioning
27913,Box was broken,Packaging,Low,-0.0986485722191417,20,box broken
27914,Damaged packaging,Packaging,Low,0.7927660492588671,17,damaged packaging
27915,Poor packaging quality,Packaging,High,0.3827847526279238,63,poor packaging quality
27916,Product stopped working,Product,Medium,0.2533305807303971,2,product stopped working
27917,Poor packaging quality,Packaging,Low,-0.93546599553231,43,poor packaging quality
27918,Poor packaging quality,Packaging,High,0.7972288501508689,51,poor packaging quality
27919,Product stopped working,Product,Low,-0.2333467655437562,60,product stopped working
27920,Inquiry about pricing,Trade,Low,0.6015328647019549,61,inquiry pricing
27921,Damaged packaging,Packaging,Medium,-0.2193899779136576,15,damaged packaging
27922,Product stopped working,Product,Medium,0.2607491270295516,30,product stopped working
27923,Box was broken,Packaging,Low,-0.2449683042790402,15,box broken
27924,Trade-related query,Trade,Low,-0.2594580416412131,62,traderelated query
27925,Need bulk order details,Trade,Low,-0.8665067950692495,43,need bulk order detail
27926,Inquiry about pricing,Trade,Medium,-0.2764557869402844,31,inquiry pricing
27927,Defective item received,Product,Low,-0.4320130548017862,52,defective item received
27928,Poor packaging quality,Packaging,High,0.4892486358174861,61,poor packaging quality
27929,Need bulk order details,Trade,Medium,0.0207785413950989,28,need bulk order detail
27930,Damaged packaging,Packaging,High,-0.5574223755571841,33,damaged packaging
27931,Poor packaging quality,Packaging,Medium,-0.96232291537081,52,poor packaging quality
27932,Need bulk order details,Trade,Medium,0.4518735481083711,32,need bulk order detail
27933,Damaged packaging,Packaging,Low,-0.0042429398250165,43,damaged packaging
27934,Need bulk order details,Trade,Medium,0.0846346184863806,47,need bulk order detail
27935,Need bulk order details,Trade,High,0.2773477309791405,16,need bulk order detail
27936,Poor packaging quality,Packaging,Low,-0.611277582315261,45,poor packaging quality
27937,Inquiry about pricing,Trade,Medium,0.4665952185536912,65,inquiry pricing
27938,Defective item received,Product,High,-0.6427626594670623,63,defective item received
27939,Need bulk order details,Trade,Medium,0.5687682125961788,7,need bulk order detail
27940,Box was broken,Packaging,Medium,0.1343201790004196,54,box broken
27941,Damaged packaging,Packaging,Low,0.1894453204265669,6,damaged packaging
27942,Poor packaging quality,Packaging,Low,-0.0470882493555064,2,poor packaging quality
27943,Product stopped working,Product,High,-0.881293215594039,14,product stopped working
27944,Damaged packaging,Packaging,High,0.93289109931676,56,damaged packaging
